name,category,series,model,image_url,pdf_url,description,technical_specifications,dimension_specifications,features,applications,id,created_date,updated_date,created_by_id,created_by,is_sample
UCW-1125-1500 Brushless Synchronous Alternator,alternators,UCW,UCW-1125-1500,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/ucw_alternator.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/ucw_alternator.pdf,UCW alternator configured for the specified kVA and speed.,"{""Voltage"":""400 V"",""kVA"":""1125"",""kW"":""900"",""RPM"":""1500"",""Efficiency (%)"":""94.8"",""Frame"":""400L"",""Weight (kg)"":""2780""}","{""Frame"": ""400L"", ""Note"": ""Refer to UCW Table 2 for mounting dimensions"", ""L"": 1762, ""e1"": 1050}","[""Brushless design"",""High efficiency"",""Stable voltage and frequency performance""]","[""Prime and standby generator sets"",""Industrial backup power"",""OEM genset assemblies""]",ucw_UCW_1125_1500,2025-08-12T03:34:24.898175,2025-08-12T03:34:24.898175,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
UCW-1250-1500 Brushless Synchronous Alternator,alternators,UCW,UCW-1250-1500,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/ucw_alternator.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/ucw_alternator.pdf,UCW alternator configured for the specified kVA and speed.,"{""Voltage"":""400 V"",""kVA"":""1250"",""kW"":""1000"",""RPM"":""1500"",""Efficiency (%)"":""95.0"",""Frame"":""400L"",""Weight (kg)"":""2940""}","{""Frame"": ""400L"", ""Note"": ""Refer to UCW Table 2 for mounting dimensions"", ""L"": 1762, ""e1"": 1050}","[""Brushless design"",""High efficiency"",""Stable voltage and frequency performance""]","[""Prime and standby generator sets"",""Industrial backup power"",""OEM genset assemblies""]",ucw_UCW_1250_1500,2025-08-12T03:34:24.898175,2025-08-12T03:34:24.898175,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
UCW-200-1000 Brushless Synchronous Alternator,alternators,UCW,UCW-200-1000,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/ucw_alternator.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/ucw_alternator.pdf,UCW alternator configured for the specified kVA and speed.,"{""Voltage"":""400 V"",""kVA"":""200"",""kW"":""160"",""RPM"":""1000"",""Efficiency (%)"":""91.8"",""Frame"":""315M"",""Weight (kg)"":""1000""}","{""Frame"": ""315M"", ""Note"": ""Refer to UCW Table 2 for mounting dimensions"", ""L"": 1265, ""a1"": 400, ""b1"": 250, ""e1"": 575}","[""Brushless design"",""High efficiency"",""Stable voltage and frequency performance""]","[""Prime and standby generator sets"",""Industrial backup power"",""OEM genset assemblies""]",ucw_UCW_200_1000,2025-08-12T03:34:24.898175,2025-08-12T03:34:24.898175,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
UCW-225-1000 Brushless Synchronous Alternator,alternators,UCW,UCW-225-1000,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/ucw_alternator.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/ucw_alternator.pdf,UCW alternator configured for the specified kVA and speed.,"{""Voltage"":""400 V"",""kVA"":""225"",""kW"":""180"",""RPM"":""1000"",""Efficiency (%)"":""92.2"",""Frame"":""315L"",""Weight (kg)"":""1100""}","{""Frame"": ""315L"", ""Note"": ""Refer to UCW Table 2 for mounting dimensions"", ""L"": 1365, ""a1"": 400, ""b1"": 250, ""e1"": 675}","[""Brushless design"",""High efficiency"",""Stable voltage and frequency performance""]","[""Prime and standby generator sets"",""Industrial backup power"",""OEM genset assemblies""]",ucw_UCW_225_1000,2025-08-12T03:34:24.898175,2025-08-12T03:34:24.898175,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
UCW-250-1000 Brushless Synchronous Alternator,alternators,UCW,UCW-250-1000,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/ucw_alternator.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/ucw_alternator.pdf,UCW alternator configured for the specified kVA and speed.,"{""Voltage"":""400 V"",""kVA"":""250"",""kW"":""200"",""RPM"":""1000"",""Efficiency (%)"":""92.5"",""Frame"":""355S"",""Weight (kg)"":""1180""}","{""Frame"": ""355S"", ""Note"": ""Refer to UCW Table 2 for mounting dimensions""}","[""Brushless design"",""High efficiency"",""Stable voltage and frequency performance""]","[""Prime and standby generator sets"",""Industrial backup power"",""OEM genset assemblies""]",ucw_UCW_250_1000,2025-08-12T03:34:24.898175,2025-08-12T03:34:24.898175,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
UCW-312_5-1000 Brushless Synchronous Alternator,alternators,UCW,UCW-312_5-1000,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/ucw_alternator.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/ucw_alternator.pdf,UCW alternator configured for the specified kVA and speed.,"{""Voltage"":""400 V"",""kVA"":""312.5"",""kW"":""250"",""RPM"":""1000"",""Efficiency (%)"":""92.2"",""Frame"":""355S"",""Weight (kg)"":""1300""}","{""Frame"": ""355S"", ""Note"": ""Refer to UCW Table 2 for mounting dimensions""}","[""Brushless design"",""High efficiency"",""Stable voltage and frequency performance""]","[""Prime and standby generator sets"",""Industrial backup power"",""OEM genset assemblies""]",ucw_UCW_312_5_1000,2025-08-12T03:34:24.898175,2025-08-12T03:34:24.898175,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
UCW-350-1000 Brushless Synchronous Alternator,alternators,UCW,UCW-350-1000,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/ucw_alternator.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/ucw_alternator.pdf,UCW alternator configured for the specified kVA and speed.,"{""Voltage"":""400 V"",""kVA"":""350"",""kW"":""280"",""RPM"":""1000"",""Efficiency (%)"":""92.4"",""Frame"":""355M"",""Weight (kg)"":""1400""}","{""Frame"": ""355M"", ""Note"": ""Refer to UCW Table 2 for mounting dimensions"", ""L"": 1435, ""a1"": 470, ""b1"": 730}","[""Brushless design"",""High efficiency"",""Stable voltage and frequency performance""]","[""Prime and standby generator sets"",""Industrial backup power"",""OEM genset assemblies""]",ucw_UCW_350_1000,2025-08-12T03:34:24.898175,2025-08-12T03:34:24.898175,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
UCW-375-1000 Brushless Synchronous Alternator,alternators,UCW,UCW-375-1000,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/ucw_alternator.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/ucw_alternator.pdf,UCW alternator configured for the specified kVA and speed.,"{""Voltage"":""400 V"",""kVA"":""375"",""kW"":""300"",""RPM"":""1000"",""Efficiency (%)"":""92.6"",""Frame"":""355M"",""Weight (kg)"":""1500""}","{""Frame"": ""355M"", ""Note"": ""Refer to UCW Table 2 for mounting dimensions"", ""L"": 1435, ""a1"": 470, ""b1"": 730}","[""Brushless design"",""High efficiency"",""Stable voltage and frequency performance""]","[""Prime and standby generator sets"",""Industrial backup power"",""OEM genset assemblies""]",ucw_UCW_375_1000,2025-08-12T03:34:24.898175,2025-08-12T03:34:24.898175,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
UCW-400-1000 Brushless Synchronous Alternator,alternators,UCW,UCW-400-1000,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/ucw_alternator.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/ucw_alternator.pdf,UCW alternator configured for the specified kVA and speed.,"{""Voltage"":""400 V"",""kVA"":""400"",""kW"":""320"",""RPM"":""1000"",""Efficiency (%)"":""92.8"",""Frame"":""355L"",""Weight (kg)"":""1600""}","{""Frame"": ""355L"", ""Note"": ""Refer to UCW Table 2 for mounting dimensions"", ""L"": 1435, ""a1"": 470, ""b1"": 730}","[""Brushless design"",""High efficiency"",""Stable voltage and frequency performance""]","[""Prime and standby generator sets"",""Industrial backup power"",""OEM genset assemblies""]",ucw_UCW_400_1000,2025-08-12T03:34:24.898175,2025-08-12T03:34:24.898175,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
UCW-562_5-1000 Brushless Synchronous Alternator,alternators,UCW,UCW-562_5-1000,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/ucw_alternator.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/ucw_alternator.pdf,UCW alternator configured for the specified kVA and speed.,"{""Voltage"":""400 V"",""kVA"":""562.5"",""kW"":""450"",""RPM"":""1000"",""Efficiency (%)"":""92.6"",""Frame"":""400M"",""Weight (kg)"":""2100""}","{""Frame"": ""400M"", ""Note"": ""Refer to UCW Table 2 for mounting dimensions"", ""L"": 1470, ""a1"": 470, ""b1"": 300, ""e1"": 712}","[""Brushless design"",""High efficiency"",""Stable voltage and frequency performance""]","[""Prime and standby generator sets"",""Industrial backup power"",""OEM genset assemblies""]",ucw_UCW_562_5_1000,2025-08-12T03:34:24.898175,2025-08-12T03:34:24.898175,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
UCW-625-1000 Brushless Synchronous Alternator,alternators,UCW,UCW-625-1000,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/ucw_alternator.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/ucw_alternator.pdf,UCW alternator configured for the specified kVA and speed.,"{""Voltage"":""400 V"",""kVA"":""625"",""kW"":""500"",""RPM"":""1000"",""Efficiency (%)"":""92.9"",""Frame"":""400M"",""Weight (kg)"":""2200""}","{""Frame"": ""400M"", ""Note"": ""Refer to UCW Table 2 for mounting dimensions"", ""L"": 1470, ""a1"": 470, ""b1"": 300, ""e1"": 712}","[""Brushless design"",""High efficiency"",""Stable voltage and frequency performance""]","[""Prime and standby generator sets"",""Industrial backup power"",""OEM genset assemblies""]",ucw_UCW_625_1000,2025-08-12T03:34:24.898175,2025-08-12T03:34:24.898175,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
UCW-700-1000 Brushless Synchronous Alternator,alternators,UCW,UCW-700-1000,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/ucw_alternator.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/ucw_alternator.pdf,UCW alternator configured for the specified kVA and speed.,"{""Voltage"":""400 V"",""kVA"":""700"",""kW"":""560"",""RPM"":""1000"",""Efficiency (%)"":""93.2"",""Frame"":""400L"",""Weight (kg)"":""2500""}","{""Frame"": ""400L"", ""Note"": ""Refer to UCW Table 2 for mounting dimensions"", ""L"": 1762, ""e1"": 1050}","[""Brushless design"",""High efficiency"",""Stable voltage and frequency performance""]","[""Prime and standby generator sets"",""Industrial backup power"",""OEM genset assemblies""]",ucw_UCW_700_1000,2025-08-12T03:34:24.898175,2025-08-12T03:34:24.898175,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
UCW-787_5-1000 Brushless Synchronous Alternator,alternators,UCW,UCW-787_5-1000,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/ucw_alternator.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/ucw_alternator.pdf,UCW alternator configured for the specified kVA and speed.,"{""Voltage"":""400 V"",""kVA"":""787.5"",""kW"":""630"",""RPM"":""1000"",""Efficiency (%)"":""93.6"",""Frame"":""400L"",""Weight (kg)"":""2700""}","{""Frame"": ""400L"", ""Note"": ""Refer to UCW Table 2 for mounting dimensions"", ""L"": 1762, ""e1"": 1050}","[""Brushless design"",""High efficiency"",""Stable voltage and frequency performance""]","[""Prime and standby generator sets"",""Industrial backup power"",""OEM genset assemblies""]",ucw_UCW_787_5_1000,2025-08-12T03:34:24.898175,2025-08-12T03:34:24.898175,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
UCW-875-1000 Brushless Synchronous Alternator,alternators,UCW,UCW-875-1000,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/ucw_alternator.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/ucw_alternator.pdf,UCW alternator configured for the specified kVA and speed.,"{""Voltage"":""400 V"",""kVA"":""875"",""kW"":""700"",""RPM"":""1000"",""Efficiency (%)"":""94.0"",""Frame"":""400L"",""Weight (kg)"":""2900""}","{""Frame"": ""400L"", ""Note"": ""Refer to UCW Table 2 for mounting dimensions"", ""L"": 1762, ""e1"": 1050}","[""Brushless design"",""High efficiency"",""Stable voltage and frequency performance""]","[""Prime and standby generator sets"",""Industrial backup power"",""OEM genset assemblies""]",ucw_UCW_875_1000,2025-08-12T03:34:24.898175,2025-08-12T03:34:24.898175,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
